web_url,funcionario,foto_img,cargo_generico,cargo_ocupado,ministerio,foto_url
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-la-delegacion-del-gobierno-de-la-provincia-de-cordoba-en-rio-cuarto/,Hugo Emilio Palacios,"[{'checksum': '5f7661dedbd3eafde96b9ed4f779ac66', 'path': 'full/a7846adcbbbd31e9b5dedcb9f51ac28bb2a0786d.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Foto-Hugo-Palacios.jpg'}]",Secretaría de la Delegación del Gobierno de la Provincia de Córdoba en Río Cuarto,Secretario de la Delegación del Gobierno de la Provincia de Córdoba en Río Cuarto,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Foto-Hugo-Palacios.jpg
http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-la-delegacion-oficial-del-gobierno-de-la-provincia-de-cordoba-en-la-ciudad-de-san-francisco/,Lic. Jorge Sebastián Borgognoni,"[{'checksum': '661f0a1169b3f9d5ab8900c8a6c6cbfe', 'path': 'full/2ebee386991b1be9aacef257eba4c9b3a79f3cdd.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/delegado-san-francisco1.jpg'}]",Dirección General de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la ciudad de San Francisco,Director General de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la ciudad de San Francisco,Secretaria General de la Gobernación,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/delegado-san-francisco1.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/secretaria-de-gestion-en-ciencia-y-tecnologia/,Esther Galina,,Secretaría de Gestión en Ciencia y Tecnología,Secretaria de Gestión en Ciencia y Tecnología,Ministro de Ciencia y Tecnología,
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/secretaria-de-politicas-y-estrategias-en-ciencias-tecnologia-y-sociedad/,Alberto Francisco Daghero,,"Secretaría de Políticas y Estrategias en Ciencias, Tecnología y Sociedad","Secretario de Políticas y Estrategias en Ciencias, Tecnología y Sociedad",Ministro de Ciencia y Tecnología,
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/direccion-de-promocion-de-actividades-cientificas/,,,Dirección de Promoción de Actividades Científicas,Director de Promoción de Actividades Científicas,Ministro de Ciencia y Tecnología,
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/direccion-general-de-coordinacion-tecnica-y-administrativa/,Laura Mema Piccione,"[{'checksum': 'dfa603803c145b34bce89b156092956b', 'path': 'full/577f40184e3bd16aa6b4e9b97f1481ca7b168170.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/04/memalaura.jpg'}]",Dirección General de Coordinación Técnica y Administrativa,Directora General de Coordinación Técnica y Administrativa,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/wp-content/4p96humuzp/2014/04/memalaura.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/direccion-de-innovacion/,Mario Buteler,"[{'checksum': '2f932e675cbbea9951e1f5868fb9e2f5', 'path': 'full/b71019166765c573b9a81f620702809cca08f9fc.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/10/Mario_Buteler.jpg'}]",Dirección de Innovación Científica Tecnológica,Director de Innovación Científica Tecnológica,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/10/Mario_Buteler.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/direccion-de-vinculacion-institucional-y-sectorial/,Victoria Rosati,"[{'checksum': 'e8816554046680eae7fe757b9577ff74', 'path': 'full/bf7a735c55465155afdc597ff4dd84de83a84849.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/10/Victoria_Rosati.jpg'}]",Dirección de Vinculación Institucional y Sectorial,Directora de Vinculación Institucional y Sectorial,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/10/Victoria_Rosati.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/direccion-de-divulgacion-y-ensenanza-de-las-ciencias/,María José Viola,"[{'checksum': '5094a4d76c0ca399a1a23f552baec0ca', 'path': 'full/aaba94ad5cc089ebd4fc2f3e0f406a2445be93bc.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/11/maria-jose-viola.jpg'}]",Dirección de Divulgación y Enseñanza de las Ciencias ,Directora de Divulgación y Enseñanza de las Ciencias,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/wp-content/4p96humuzp/2012/11/maria-jose-viola.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/secretaria-de-trabajo-y-relaciones-laborales/,Franco Hernán Mogetta Prevedello,"[{'checksum': 'b4e0c43e3b48ac26202fa6e8b65146e3', 'path': 'full/268352cf52b23e994b8a567028b4c6cbf85f1e36.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Franco-Hern%C3%A1n-Mogetta-Preve.jpg'}]",Secretaría de Trabajo y Relaciones Laborales,Secretario de Trabajo y Relaciones Laborales,Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Franco-Hernán-Mogetta-Preve.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/subsecretaria-legal-tecnico-y-de-coordinacion-administrativa/,Roberto Luis Reale,"[{'checksum': 'ec5ab0a9f576136b4076f183538d874b', 'path': 'full/716f662260c33ca297cd50f10be5805a77c8f07e.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Roberto-Luis-Reale.jpg'}]","Subsecretaría Legal, Técnico y de Coordinación Administrativa","Subsecretario Legal, Técnico y de Coordinación Administrativa",Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Roberto-Luis-Reale.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/direccion-general-de-relaciones-laborales-higiene-seguridad-e-inspeccion-del-trabajo/,Elizabeth Verónica Bianchi,"[{'checksum': 'ee4a8b2db2c1bf69c648aec7c780802d', 'path': 'full/403b14f9d74d2d20f4790eb321349fbe0f4c6f57.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Elizabeth-Bianchi.jpg'}]","Dirección General de Relaciones Laborales, Higiene, Seguridad e Inspección del Trabajo","Directora General de Relaciones Laborales, Higiene, Seguridad e Inspección del Trabajo",Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Elizabeth-Bianchi.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/direccion-provincial-de-trabajo-agrario-y-asuntos-rurales/,Lucas Sebastián Giorgi,"[{'checksum': '0d96d0a80ae1a2cb5f9e62b24054962a', 'path': 'full/c96889d95a6ac12393f0b52f940726f576a7572b.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Lucas-Giorgi.jpg'}]",Dirección Provincial de Trabajo Agrario y Asuntos Rurales,Director Provincial de Trabajo Agrario y Asuntos Rurales,Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Lucas-Giorgi.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/asesor-del-ministro/,Mario Flores Fernández,"[{'checksum': '37fb1884866f62cc4d7eb6136896cf7c', 'path': 'full/c27b5c1e47be2d337d6adcf437a3cd10f33df959.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/04/Mario-Flores-Fern%C3%A1ndez.jpg'}]",Asesor del Ministro,Asesor del Ministro,Ministro de Trabajo,http://www.cba.gov.ar/wp-content/4p96humuzp/2016/04/Mario-Flores-Fernández.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-comercio/direccion-de-defensa-del-consumidor-y-lealtad-comercial/,,,Dirección de Defensa del Consumidor y Lealtad Comercial,Director de Defensa del Consumidor y Lealtad Comercial,"Ministro de Industria, Comercio y Minería",
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/subsecretaria-de-administracion-y-asuntos-legales/,Ramiro Oscar Herrera,,Subsecretaría de Administración y Asuntos Legales,Subsecretario de Administración y Asuntos Legales,"Ministro de Industria, Comercio y Minería",
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-industria/,Pablo Javier De Chiara,"[{'checksum': '4f213f8636e2b76756a6056efe6b4922', 'path': 'full/7e83ace19dbb2d731104830a19f96d5acdfbffcb.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/secretario-de-industria-Pablo-De-Chiara.jpg'}]",Secretaría de Industria,Secretario de Industria,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/secretario-de-industria-Pablo-De-Chiara.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-industria/direccion-general-de-control-de-la-industria-alimenticia/,Federico Ezequiel Priotti,"[{'checksum': 'a1cee8e0ee0c969e0b265dbc9b23aaab', 'path': 'full/3b38c6a3210cdb08df6d93bda6a67c9ad89e3528.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Federico-Priotti.jpg'}]",Dirección General de Control de la Industria Alimenticia,Director General de Control de la Industria Alimenticia,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Federico-Priotti.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-comercio/,Víctor Roberto Lutri,"[{'checksum': '164068b037ab022d22d91e5dd0a9d61d', 'path': 'full/dc43d2bb1db271d743a6bb333112709b36755b73.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/secretario-de-comercio-Victor-Lutri.jpg'}]",Secretaría de Comercio,Secretario de Comercio,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/secretario-de-comercio-Victor-Lutri.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-mineria/,Aldo Antonio Bonalumi,"[{'checksum': 'e7489fc98b80958023315debbdaaa675', 'path': 'full/a9b7ad0ab8e0091bafa81053c37ca397a3af7a06.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/Secretaria-de-Mineria-Aldo-Bonalumi.jpg'}]",Secretaría de Minería,Secretario de Minería,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/Secretaria-de-Mineria-Aldo-Bonalumi.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/secretaria-de-promocion-de-inversiones/,Hugo Bonansea,"[{'checksum': '35f9f5cd8fb8ead14d626e4281e9a982', 'path': 'full/e5fc564a6c1ad5ad3682b176c64dd663d945b8d7.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/hugo-bonansea.jpg'}]",Secretaría de Promoción de Inversiones,Secretario de Promoción de Inversiones,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/hugo-bonansea.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/subsecretaria-de-pequena-y-mediana-empresa/,Tomás Agustín Grunhaut,"[{'checksum': '3f5de888a202bce3791f36ab9f0ea60f', 'path': 'full/21c5ba7298cf89c797ef84b0a998c615bde0e2ef.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Tom%C3%A1s-Grunhaut.jpg'}]",Subsecretaría de Pequeña y Mediana Empresa,Subsecretario de Pequeña y Mediana Empresa,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Tomás-Grunhaut.jpg
http://www.cba.gov.ar/reparticion/ministerio-de-industria-comercio-y-mineria/subsecretaria-de-cooperativas-y-mutuales/,Abraham Galo,"[{'checksum': '0f88ac4fe3ec34360aef6e45f3d1b624', 'path': 'full/84b348f8b213bced9e1b10cf42b3ed2e2e8c2f67.jpg', 'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Abraham-Galo.jpg'}]",Subsecretaría de Cooperativas y Mutuales,Subsecretario de Cooperativas y Mutuales,"Ministro de Industria, Comercio y Minería",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Abraham-Galo.jpg
